taxa	determinant	coefficient	stdev	pvalue	formula	method	n	freq
t224	(Intercept)	5.397557865577985	0.06120625571695685	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t224	General.Age	-0.2793997856419558	0.06179452026543083	1.0796667416337591e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t224	Technical.dna_conc	-0.1623782365947859	0.06180525252324483	6.616692029515428e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t225	(Intercept)	5.390455391168157	0.0611807824459121	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t225	General.Age	-0.2788755259580784	0.061759669432660314	1.1847416847069129e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t225	Technical.dna_conc	-0.16067999554164422	0.06178674246013846	8.23484606703501e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t226	(Intercept)	5.4599648319829734	0.06141770311298887	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t226	General.Age	-0.26443296240748354	0.06213461118055543	3.3232552687612565e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t226	Technical.dna_conc	-0.1623606336048622	0.06202686555370422	7.125959216042326e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t227	(Intercept)	5.388857177780033	0.06117728349233515	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t227	General.Age	-0.27955362966964287	0.06175174799056867	9.868259080621246e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t227	Technical.dna_conc	-0.15798678787450465	0.06179085837540126	1.1529529754714543e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t228	(Intercept)	5.401044399170571	0.06122375991717114	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t228	General.Age	-0.27619669209196146	0.06182902953173108	1.8226501016313922e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t228	Technical.dna_conc	-0.16555673782961575	0.06179927738888346	4.042817173091167e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t229	(Intercept)	5.396686147619412	0.06120544578681488	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t229	General.Age	-0.27868817442504606	0.061783140169935157	1.1674862933072365e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t229	Technical.dna_conc	-0.16265483097080366	0.06180507853235528	6.239366570968562e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t23	(Intercept)	5.398810753641523	0.061204318576975475	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t23	General.Age	-0.282473156448744	0.061768051255831735	6.916359828715572e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t23	Technical.dna_conc	-0.16186452793911701	0.06180982818001012	7.706366047106623e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t230	(Intercept)	5.499805925078085	0.061520706023641375	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t230	General.Age	-0.28626184193230775	0.062180532755119235	8.364764448535722e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t230	Technical.dna_conc	-0.1862737965128373	0.062046447006277254	3.859156151056599e-7	~General.Age + Technical.dna_conc	limmaVoom	3043	
t231	(Intercept)	5.428335634136919	0.061321246305615855	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t231	General.Age	-0.2654335426900721	0.06201254928475772	1.9765456339715856e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t231	Technical.dna_conc	-0.1769838484920767	0.06186220254568986	8.447194515626725e-7	~General.Age + Technical.dna_conc	limmaVoom	3043	
t232	(Intercept)	5.4625382634658886	0.06141987448884172	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t232	General.Age	-0.285664462870197	0.06201667317229947	3.4317923309342378e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t232	Technical.dna_conc	-0.17876816823241434	0.061970448398943216	7.566955449425997e-7	~General.Age + Technical.dna_conc	limmaVoom	3043	
t233	(Intercept)	5.53867414457076	0.06166274871707728	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t233	General.Age	-0.256634522610033	0.06246697233280397	3.4008309146346554e-12	~General.Age + Technical.dna_conc	limmaVoom	3043	
t233	Technical.dna_conc	-0.2016800344138574	0.062143127812233995	3.666188374524799e-8	~General.Age + Technical.dna_conc	limmaVoom	3043	
t234	(Intercept)	5.424930033172193	0.061303032838145304	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t234	General.Age	-0.27063747377412917	0.061953643150958276	8.282115354008427e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t234	Technical.dna_conc	-0.17408647774289002	0.061856926351056156	1.4181664969569143e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t235	(Intercept)	5.3921078693434925	0.061191618024912464	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t235	General.Age	-0.27941828129662905	0.061773560335379514	1.0248198970545333e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t235	Technical.dna_conc	-0.160796512109809	0.06178786295497777	7.998883655177207e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t236	(Intercept)	5.395314680249365	0.061205037456667354	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t236	General.Age	-0.2807351957183281	0.06178129954312377	7.006275978685735e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t236	Technical.dna_conc	-0.16320837038582364	0.06178841809503298	5.635866892107141e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t237	(Intercept)	5.391270933805212	0.061186438538669743	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t237	General.Age	-0.2769935916287923	0.06177614292111249	1.717733751696386e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t237	Technical.dna_conc	-0.16012889512016784	0.06179031476153784	8.705775114117551e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t238	(Intercept)	5.420580676422966	0.06128804303441586	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t238	General.Age	-0.2873129218071545	0.061843811338430955	1.7466735532840187e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t238	Technical.dna_conc	-0.17515201976335518	0.06182414880975451	1.1244315959038703e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t239	(Intercept)	5.391864073410583	0.0611880118777245	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t239	General.Age	-0.27445903149668976	0.06178187925288645	3.082363510321085e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t239	Technical.dna_conc	-0.15729261074967263	0.061804422747264824	1.273734804113375e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t24	(Intercept)	7.400344362437001	0.0710008836295601	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t24	General.Age	-0.11519313814595229	0.07397896445823074	0.016618027562924808	~General.Age + Technical.dna_conc	limmaVoom	3043	
t24	Technical.dna_conc	-0.42142007709400653	0.06972505107505071	2.532198843023025e-20	~General.Age + Technical.dna_conc	limmaVoom	3043	
t240	(Intercept)	5.396363083166241	0.06120159199501183	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t240	General.Age	-0.2799226559993123	0.061776861542375695	9.170368793496951e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t240	Technical.dna_conc	-0.16256769132463453	0.06179836875141879	6.365067533520707e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t241	(Intercept)	5.550555247272635	0.06176223903799138	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t241	General.Age	-0.1774255904689648	0.0628388469630913	1.334691736622113e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t241	Technical.dna_conc	0.05052204836816444	0.06341755945620645	0.21858033617038286	~General.Age + Technical.dna_conc	limmaVoom	3043	
t242	(Intercept)	5.402224708424525	0.061224824515319444	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t242	General.Age	-0.27819673092008973	0.06181730015983305	1.30222852757041e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t242	Technical.dna_conc	-0.1596748126062688	0.06182810987919749	9.158905088982033e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t243	(Intercept)	5.42497880540444	0.06130225436817545	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t243	General.Age	-0.2873570782977502	0.061852765512876086	1.6300215091803243e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t243	Technical.dna_conc	-0.1709927851543365	0.06186843347087326	1.9841858765481925e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t244	(Intercept)	5.405691077657743	0.06122971653203583	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t244	General.Age	-0.276712467266065	0.061817782453696804	2.083940501585627e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t244	Technical.dna_conc	-0.1616348259484023	0.06183649104063499	7.523198834877911e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t245	(Intercept)	5.408022196382433	0.061251058976573236	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t245	General.Age	-0.26498548025622914	0.0618991646630167	2.1505264085151255e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t245	Technical.dna_conc	-0.16042781566107175	0.06185460952255418	8.248447194409868e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t246	(Intercept)	5.416012842067589	0.06128520524026304	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t246	General.Age	-0.2756740687651887	0.06189492482620081	1.8969087580018447e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t246	Technical.dna_conc	-0.16877113556788187	0.06185321701840485	2.539217851823448e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t247	(Intercept)	5.452080680264891	0.06138874758910931	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t247	General.Age	-0.2782249137713737	0.06200649987654014	1.9004531438567564e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t247	Technical.dna_conc	-0.18300319016148056	0.061921661624921714	4.261392790377843e-7	~General.Age + Technical.dna_conc	limmaVoom	3043	
t248	(Intercept)	5.415465955458552	0.0612664147588331	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t248	General.Age	-0.2723536171383485	0.06189057780925335	5.2783316469644086e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t248	Technical.dna_conc	-0.16987339342275531	0.06184968253406923	2.482275794016989e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t249	(Intercept)	5.389820113539219	0.061180296305269076	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t249	General.Age	-0.2802753914978826	0.061750614787258185	8.343496184427937e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t249	Technical.dna_conc	-0.1572051025240172	0.06179771611281798	1.2714689679331518e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t25	(Intercept)	5.390063269571563	0.061180420104771295	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t25	General.Age	-0.28029396967675274	0.061752333645153	8.389618876515286e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t25	Technical.dna_conc	-0.15928612571414186	0.06178983128846045	9.754178868333682e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t250	(Intercept)	5.392355717526247	0.061189694755040276	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t250	General.Age	-0.27980295155935436	0.06176134120630774	9.560502489650514e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t250	Technical.dna_conc	-0.15444784275088083	0.06182196151489431	1.8250444866467082e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t251	(Intercept)	5.393173672039897	0.061188168975909354	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t251	General.Age	-0.2800057402080516	0.06176338989903317	9.19025159965165e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t251	Technical.dna_conc	-0.15906151919916214	0.061801447203859945	1.0138556445657652e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t252	(Intercept)	5.53032137717673	0.061630861480309496	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t252	General.Age	-0.2716952125216315	0.06230101102478629	1.7013540603572172e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t252	Technical.dna_conc	-0.18408720226629494	0.06217033012671782	5.273678267481047e-7	~General.Age + Technical.dna_conc	limmaVoom	3043	
t253	(Intercept)	5.391725540571624	0.06118600415659751	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t253	General.Age	-0.27819286094374224	0.06177059332969336	1.3740148602818764e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t253	Technical.dna_conc	-0.1560131771179478	0.0618107784021791	1.4989585738793072e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t254	(Intercept)	5.390167061083559	0.061180336589740245	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t254	General.Age	-0.27727601990270645	0.061765353030622215	1.643797508588917e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t254	Technical.dna_conc	-0.1599317641182373	0.06178841181495169	9.00719954009486e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t255	(Intercept)	5.390409590421332	0.061182820503640094	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t255	General.Age	-0.27971942478612855	0.061757303713348664	9.528234794582778e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t255	Technical.dna_conc	-0.15857556797477546	0.06179459734784359	1.069252646004365e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t256	(Intercept)	5.389625992489876	0.0611809447168683	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t256	General.Age	-0.27892388108414223	0.061761920778824315	1.1182224288949523e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t256	Technical.dna_conc	-0.15885598625361014	0.0617897138275679	1.0244532065881427e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t257	(Intercept)	5.409559757502858	0.061256429086709654	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t257	General.Age	-0.26907873019260153	0.0619015206289795	8.783837692867158e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t257	Technical.dna_conc	-0.1674573190453056	0.061818073758173095	3.1564647939815162e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t258	(Intercept)	6.979743850659841	0.06829145095829929	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t258	General.Age	0.105596276820481	0.07286421846559069	0.03980994514204403	~General.Age + Technical.dna_conc	limmaVoom	3043	
t258	Technical.dna_conc	-0.13542777874458872	0.06922283527253938	0.0055307163349194565	~General.Age + Technical.dna_conc	limmaVoom	3043	
t259	(Intercept)	5.388857177780033	0.06117728349233515	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t259	General.Age	-0.27955362966964287	0.06175174799056867	9.868259080621246e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t259	Technical.dna_conc	-0.15798678787450465	0.06179085837540126	1.1529529754714543e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t26	(Intercept)	5.389920590419672	0.06117945996247838	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t26	General.Age	-0.28074031207015054	0.06175017123209534	8.008042128496607e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t26	Technical.dna_conc	-0.15977113162673165	0.06178805237562553	9.323026328140606e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t260	(Intercept)	5.437735113476304	0.061361039534330246	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t260	General.Age	-0.2743542411336736	0.06198731425692481	2.901807115176847e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t260	Technical.dna_conc	-0.1663497796419856	0.06193351544560472	3.7051842047286508e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t261	(Intercept)	5.4714243844732575	0.0614570329221698	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t261	General.Age	-0.2692821452155891	0.06215600092061261	1.5978763049816541e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t261	Technical.dna_conc	-0.175896880042379	0.062008631426153704	1.2764916521042646e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t262	(Intercept)	5.438904705590149	0.06131986780497236	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t262	General.Age	-0.270228449145069	0.061968683689016625	1.548105441277818e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t262	Technical.dna_conc	-0.15764843736326292	0.06196133067415511	1.5595126777472044e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t263	(Intercept)	5.3895699052257395	0.061181131670676764	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t263	General.Age	-0.27985381481595745	0.061753297688603985	9.04472001887565e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t263	Technical.dna_conc	-0.15814337816590893	0.06179429338915642	1.1225139023502395e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t264	(Intercept)	5.485443467403424	0.06150475636767992	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t264	General.Age	-0.28037613698468283	0.06216749623686478	1.2111543971155443e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t264	Technical.dna_conc	-0.1987024769012097	0.06197027303868192	3.843726306863746e-8	~General.Age + Technical.dna_conc	limmaVoom	3043	
t265	(Intercept)	5.407050798633786	0.061235638030578354	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t265	General.Age	-0.2812920021337961	0.06180636970824337	7.218280377417497e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t265	Technical.dna_conc	-0.16628907212276914	0.0618255529372762	3.974025320622196e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t266	(Intercept)	5.38998669992304	0.0611814581564926	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t266	General.Age	-0.2767401089574011	0.061773106548901786	1.8256806430508325e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t266	Technical.dna_conc	-0.1578652438278912	0.061796112730294256	1.1691915741499125e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t267	(Intercept)	6.037589115616314	0.0638333141300297	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t267	General.Age	-0.16477076357209258	0.0655080566764688	4.4302158515156646e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t267	Technical.dna_conc	-0.00525921640425548	0.06560155289933543	0.8962993306133089	~General.Age + Technical.dna_conc	limmaVoom	3043	
t268	(Intercept)	5.409551724814152	0.06125203992565447	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t268	General.Age	-0.28108926822319436	0.06184144486565368	6.373240296277007e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t268	Technical.dna_conc	-0.1664898226126562	0.06183001450607441	3.5988826323336463e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t269	(Intercept)	5.416226075689543	0.06127126024433886	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t269	General.Age	-0.2695115901776532	0.061927895398587174	8.548735054639621e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t269	Technical.dna_conc	-0.17010999633762575	0.061834206948439246	2.2517634328501616e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t27	(Intercept)	5.391762002422757	0.061184462726023264	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t27	General.Age	-0.2813742507905449	0.06175220084791237	6.593244151696976e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t27	Technical.dna_conc	-0.15845204507733507	0.06179729016298595	1.0853960170075251e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t270	(Intercept)	5.421647357268064	0.06127350973227403	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t270	General.Age	-0.2583292727916642	0.06195672354135193	1.420768212149204e-12	~General.Age + Technical.dna_conc	limmaVoom	3043	
t270	Technical.dna_conc	-0.13130232764435035	0.06200625942507209	3.091488138410662e-4	~General.Age + Technical.dna_conc	limmaVoom	3043	
t271	(Intercept)	5.449332482728126	0.061390110157798904	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t271	General.Age	-0.2736956499309073	0.06203146809109187	4.986602291387541e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t271	Technical.dna_conc	-0.16898315232503708	0.06196424684071233	3.0312743720224463e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t272	(Intercept)	5.493718143973027	0.06152754433273159	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t272	General.Age	-0.2655663098074685	0.06223909547845002	3.794255107394125e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t272	Technical.dna_conc	-0.18320153770019515	0.06205803858630469	4.7557745211102897e-7	~General.Age + Technical.dna_conc	limmaVoom	3043	
t273	(Intercept)	5.391030533676063	0.0611834683289083	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t273	General.Age	-0.27771114486384774	0.06177136847521173	1.4990817121140515e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t273	Technical.dna_conc	-0.15949388659866098	0.06179346990942121	9.528464871210292e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t274	(Intercept)	5.393399606430248	0.061191648616869876	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t274	General.Age	-0.27296294276210636	0.06179943643273725	4.571114646116933e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t274	Technical.dna_conc	-0.15373529595680005	0.061823656655008954	2.041937543078213e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t275	(Intercept)	5.430985712861979	0.06133019517871321	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t275	General.Age	-0.2683112401873455	0.06199696074497801	1.0836386247080597e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t275	Technical.dna_conc	-0.14343455964201715	0.06201502044240682	6.789291787550677e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t276	(Intercept)	5.390271601901946	0.06118559229298913	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t276	General.Age	-0.2788955669932313	0.06176998465464443	1.1025769741141216e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t276	Technical.dna_conc	-0.15979475122260997	0.06178669650621624	8.986783806763263e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t277	(Intercept)	5.391285960194501	0.06118512691271859	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t277	General.Age	-0.273033822060868	0.061790407241670404	4.27200364905448e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t277	Technical.dna_conc	-0.15400852727295225	0.06181432897611232	1.9395555414127013e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t278	(Intercept)	5.393865513697026	0.061203072420571346	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t278	General.Age	-0.2775953381837874	0.06178697496845674	1.3312706247049972e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t278	Technical.dna_conc	-0.15520922409484694	0.061831528961591664	1.5757914792533603e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t279	(Intercept)	5.392947468126061	0.061189726554530526	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t279	General.Age	-0.2689749261975706	0.06181044209639202	1.0537995232331521e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t279	Technical.dna_conc	-0.1500954025809621	0.06183160727131975	3.187399354048292e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t28	(Intercept)	5.388857177780033	0.06117728349233515	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t28	General.Age	-0.27955362966964287	0.06175174799056867	9.868259080621246e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t28	Technical.dna_conc	-0.15798678787450465	0.06179085837540126	1.1529529754714543e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t280	(Intercept)	5.39126030810188	0.06118516738630807	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t280	General.Age	-0.2796384936996704	0.06176180111142655	9.791170088376345e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t280	Technical.dna_conc	-0.15722708861512968	0.061802152491611966	1.2745450145288516e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t281	(Intercept)	5.394551753307232	0.06119872247322178	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t281	General.Age	-0.27869582534689025	0.061775867823612364	1.1201854093383142e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t281	Technical.dna_conc	-0.15758093064062506	0.061813608420930616	1.1901514499001817e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t282	(Intercept)	5.39886926691036	0.06120991958864117	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t282	General.Age	-0.2762972746437995	0.06180943077887168	2.0498940571419335e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t282	Technical.dna_conc	-0.1621643441492642	0.06180610606225668	6.714942701610063e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t283	(Intercept)	5.3913793355322035	0.06118930589557544	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t283	General.Age	-0.2781890524370375	0.061771288259206386	1.2547231434015476e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t283	Technical.dna_conc	-0.15914243062674785	0.06179586486209782	9.721934223119131e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t284	(Intercept)	5.3920963445106755	0.06118723006003039	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t284	General.Age	-0.28093904016496174	0.061752820067676	7.169139233292151e-15	~General.Age + Technical.dna_conc	limmaVoom	3043	
t284	Technical.dna_conc	-0.15407039541150577	0.06181881536709679	1.8906096261299938e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t285	(Intercept)	5.3960342729048225	0.06119981202700305	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t285	General.Age	-0.2623118238077649	0.06185173464741592	4.596984103210391e-13	~General.Age + Technical.dna_conc	limmaVoom	3043	
t285	Technical.dna_conc	-0.14451051684276467	0.06186357328620703	6.395449721252647e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t286	(Intercept)	5.393121892044128	0.061189674212882066	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t286	General.Age	-0.27174674626681194	0.06180129228324271	5.889044520089169e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t286	Technical.dna_conc	-0.1536785875975339	0.061821004788598	2.0523257791158344e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t287	(Intercept)	5.3943225772748695	0.061200129677766286	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t287	General.Age	-0.2780817971275082	0.061783143231270155	1.281843482569759e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t287	Technical.dna_conc	-0.15234186637018704	0.06184848639862697	2.3147637374441678e-5	~General.Age + Technical.dna_conc	limmaVoom	3043	
t288	(Intercept)	5.579703787069663	0.061865211444518946	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t288	General.Age	-0.24676679128755044	0.06279007057913018	1.1238265808246804e-11	~General.Age + Technical.dna_conc	limmaVoom	3043	
t288	Technical.dna_conc	-0.19671398107627092	0.06240112429704344	4.941042693205811e-8	~General.Age + Technical.dna_conc	limmaVoom	3043	
t289	(Intercept)	5.470193257242244	0.06146964695686491	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t289	General.Age	-0.26908636792968	0.062137135567287255	9.734214984720165e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
t289	Technical.dna_conc	-0.16797042157593256	0.062072998832621226	3.0943706088423536e-6	~General.Age + Technical.dna_conc	limmaVoom	3043	
t29	(Intercept)	5.390508834592841	0.061182314128574555	0	~General.Age + Technical.dna_conc	limmaVoom	3043	
t29	General.Age	-0.27861728793559243	0.06176400398258113	1.199756085265471e-14	~General.Age + Technical.dna_conc	limmaVoom	3043	
